sendID state amount
C00074096 CA 2000
C00074310 CA 5000
C00075275 CA 500
C00075341 CA 1279
C00075390 CA 5000
C00075994 CA 3000
C00076075 CA 4000
C00076133 CA 500
C00076182 CA 2000
C00076299 CA 1000
C00076307 CA 5000
C00076588 CA 1000
C00076810 CA 2500
C00077362 CA 1000
C00077529 CA 500
C00078261 CA 3000
C00078451 CA 4000
C00079442 CA 400
C00079483 CA 100
C00079541 CA 5000
C00079566 CA 1500
C00079681 CA 500
C00079855 CA 1000
C00079947 CA 3000
C00080986 CA 750
C00081414 CA 1000
C00082040 CA 559
C00082677 CA 5000
C00082792 CA 9500
C00082917 CA 5000
C00083287 CA 1000
C00083733 CA 1000
C00083865 CA 4500
C00083915 CA 500
C00084475 CA 3200
C00084582 CA 2000
C00084822 CA 1000
C00085142 CA 1000
C00085316 CA 1000
C00085373 CA 1000
C00085688 CA 2000
C00087791 CA 1000
C00088088 CA 2000
C00088609 CA 1250
C00088658 CA 1000
C00088666 CA 1000
C00088765 CA 1000
C00089961 CA 1500
C00091561 CA 5000
C00091868 CA 1000
C00091884 CA 300
C00092957 CA 250
C00093096 CA 1000
C00094524 CA 5000
C00095059 CA 5000
C00095406 CA 1000
C00095869 CA 500
C00096156 CA 4000
C00096842 CA 900
C00096875 CA 500
C00097220 CA 1000
C00097238 CA 279
C00097451 CA 500
C00097550 CA 2900
C00097865 CA 2000
C00098061 CA 1000
C00098178 CA 3300
C00099234 CA 1000
C00099572 CA 1250
C00099754 CA 100
C00099937 CA 5000
C00100321 CA 5000
C00100495 CA 1000
C00100974 CA 1000
C00101071 CA 1500
C00101105 CA 2499
C00101410 CA 4000
C00101766 CA 5000
C00102087 CA 1000
C00102368 CA 5000
C00102590 CA 5000
C00102764 CA 1000
C00102780 CA 1000
C00102871 CA 1000
C00103549 CA 1500
C00103648 CA 1000
C00104299 CA 5000
C00104604 CA 500
C00104729 CA 750
C00104810 CA 1000
C00105668 CA 15670
C00106005 CA 500
C00106146 CA 6200
C00107128 CA 1000
C00107136 CA 500
C00107193 CA 1000
C00107235 CA 1000
C00107292 CA 1575
C00107490 CA 4000
C00107581 CA 1500
C00107599 CA 279
C00107615 CA 1001
C00107680 CA 500
C00107755 CA 2000
C00108001 CA 5000
C00108035 CA 3000
C00108290 CA 2000
C00108399 CA 1000
C00109207 CA 4000
C00109306 CA 3000
C00109413 CA 2000
C00110197 CA 500
C00110270 CA 1000
C00110338 CA 1000
