sendID state amount
C00173153 AR 1000
C00174060 AR 3500
C00176388 AR 1000
C00179473 AR 3000
C00184028 AR 1000
C00185124 AR 2000
C00186288 AR 5000
C00188011 AR 500
C00190652 AR 2000
C00193177 AR 2000
C00193342 AR 1000
C00193383 AR 5000
C00193631 AR 1000
C00193854 AR 500
C00194746 AR 5000
C00196709 AR 5000
C00197228 AR 2000
C00199273 AR 1000
C00199653 AR 1000
C00199703 AR 5000
C00199950 AR 4000
C00201509 AR 2000
C00202861 AR 5000
C00203059 AR 1000
C00203182 AR 500
C00204008 AR 1000
C00204099 AR 2000
C00204370 AR 1000
C00204388 AR 2000
C00207969 AR 1000
C00208991 AR 5000
C00211318 AR 5000
C00212308 AR 2000
C00213066 AR 500
C00214304 AR 1000
C00215046 AR 1000
C00215053 AR 1500
C00216127 AR 2000
C00216556 AR 1750
C00216614 AR 1000
C00217638 AR 5000
C00218289 AR 2000
C00218891 AR 2000
C00219642 AR 1000
C00219865 AR 1000
C00221861 AR 1000
C00224105 AR 1000
C00225524 AR 1500
C00226548 AR 2000
C00227546 AR 3500
C00227744 AR 2000
C00228296 AR 1000
C00230185 AR 1000
C00231407 AR 2000
C00231951 AR 1000
C00232330 AR 1000
C00233247 AR 1000
C00235523 AR 1000
C00236372 AR 1000
C00236414 AR 2000
C00236489 AR 1000
C00236596 AR 2500
C00236687 AR 1000
C00236711 AR 1000
C00237065 AR 2000
C00238725 AR 5000
C00238907 AR 1000
C00239285 AR 1000
C00239780 AR 1000
C00239947 AR 1000
C00240226 AR 500
C00241380 AR 2000
C00242040 AR 5000
C00244426 AR 1000
C00244863 AR 2000
C00245548 AR 1000
C00246306 AR 5000
C00246421 AR 1000
C00247403 AR 4700
C00248195 AR 1000
C00248245 AR 2500
C00248641 AR 1000
C00250068 AR 3000
C00250555 AR 1000
C00251447 AR 3000
C00251876 AR 4500
C00252338 AR 1000
C00252791 AR 2500
C00252866 AR 1000
C00253153 AR 5000
C00253971 AR 1000
C00255315 AR 5000
C00255471 AR 1000
C00257329 AR 5000
C00262295 AR 500
C00264770 AR 1000
C00266031 AR 250
C00266460 AR 1000
C00266536 AR 5000
C00268938 AR 1000
C00270058 AR 1000
C00270249 AR 1000
C00270736 AR 2000
C00273003 AR 2000
C00274431 AR 1000
C00274944 AR 5000
C00277152 AR 1000
C00278754 AR 1700
C00279380 AR 5000
C00279521 AR 760
C00280222 AR 5000
C00280453 AR 1000
C00280743 AR 1000
C00281188 AR 1000
C00281212 AR 4999
C00281675 AR 500
C00282038 AR 1000
C00282343 AR 1000
C00282921 AR 500
C00283135 AR 2000
C00283440 AR 1000
C00283457 AR 1000
C00284810 AR 2000
C00284885 AR 3000
C00286807 AR 5000
C00287003 AR 500
C00292946 AR 5000
C00293910 AR 2000
C00295097 AR 1000
C00296632 AR 2000
C00296640 AR 5000
C00296657 AR 1000
C00297085 AR 1000
C00298141 AR 75
C00299321 AR 2000
C00300335 AR 1000
C00300483 AR 5000
C00300525 AR 1000
C00300707 AR 2000
C00301671 AR 1000
C00302067 AR 3000
C00302240 AR 500
C00303024 AR 5000
C00303032 AR 2000
C00303628 AR 500
C00304758 AR 1000
C00306449 AR 5000
C00306704 AR 1000
C00308478 AR 2000
C00311159 AR 2000
C00311308 AR 2000
C00312777 AR 1000
C00313650 AR 1000
C00314641 AR 2000
C00316141 AR 2000
C00317479 AR 5000
C00317511 AR 1000
C00317883 AR 2500
C00318378 AR 5000
C00320176 AR 1000
C00321158 AR 1000
C00321810 AR 1000
C00322321 AR 2000
C00323360 AR 1000
C00325035 AR 5000
C00325076 AR 5000
C00325498 AR 1000
C00325571 AR 1000
C00325993 AR 5000
C00327395 AR 4463
C00327593 AR 954
C00327916 AR 1000
C00328468 AR 5000
C00329425 AR 5000
C00330118 AR 3000
C00331173 AR 750
C00331454 AR 10000
C00331827 AR 5000
C00331835 AR 5000
C00333534 AR 3000
C00334441 AR 1000
C00334904 AR 1000
C00335133 AR 5000
C00335174 AR 1000
C00335471 AR 2000
C00335521 AR 1000
C00336768 AR 3000
C00337626 AR 5000
C00337808 AR 2000
C00338020 AR 3000
C00340745 AR 5000
C00341271 AR 1000
C00341396 AR 4591
C00341586 AR 500
C00341743 AR 5000
C00341826 AR 5000
C00342048 AR 5000
C00342089 AR 5000
C00342246 AR 1000
C00344234 AR 5000
C00344325 AR 2750
C00344580 AR 1000
C00344648 AR 4000
C00344788 AR 5000
C00345132 AR 5000
C00345421 AR 4000
C00345629 AR 5000
C00346346 AR 5000
C00346536 AR 2856
C00347310 AR 1000
C00347922 AR 10
C00348359 AR 2000
C00348607 AR 5000
C00349233 AR 5000
C00350744 AR 1000
C00350835 AR 5000
C00351197 AR 5000
C00353078 AR 500
C00353417 AR 3000
C00353953 AR 5000
C00354050 AR 3000
C00354753 AR 1000
C00355677 AR 1000
C00355958 AR 1000
C00356378 AR 5000
C00357335 AR 2500
C00357863 AR 1000
C00358051 AR 5000
C00358978 AR 5000
C00359687 AR 250
C00362640 AR 1000
